timestamp,model,side,gesture,confidence_percent,frame_time_ms,inference_ms
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Left,02_l,59.99,96.91,93.92
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Right,02_l,80.0,178.53,93.35
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Left,02_l,79.98,92.25,90.29
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Right,02_l,100.0,177.59,94.2
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Left,02_l,99.98,91.4,89.54
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Right,02_l,100.0,178.3,96.31
2025-11-29 00:17:24,hand_gesture_norm_model.pkl,Left,02_l,99.98,87.05,83.04
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Right,02_l,80.0,198.93,101.19
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Left,02_l,99.97,95.79,92.88
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Right,02_l,60.0,175.33,88.45
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Left,02_l,99.97,86.69,85.72
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Right,01_palm,59.99,177.13,92.89
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Left,02_l,99.97,108.89,107.88
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Right,01_palm,79.99,174.83,90.76
2025-11-29 00:17:25,hand_gesture_norm_model.pkl,Left,02_l,99.97,95.97,91.52
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Right,01_palm,99.99,196.57,100.1
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Left,02_l,99.97,96.48,94.46
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Right,01_palm,80.0,186.17,94.95
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Left,02_l,99.96,90.39,87.35
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Right,01_palm,60.0,174.6,92.82
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Left,02_l,99.96,89.78,86.79
2025-11-29 00:17:26,hand_gesture_norm_model.pkl,Right,06_index,60.0,176.19,95.43
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Left,02_l,99.95,87.97,85.96
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Right,06_index,80.0,193.7,96.52
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Left,02_l,99.94,92.02,89.06
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Right,06_index,100.0,181.62,90.83
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Left,02_l,99.94,106.27,104.27
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Right,06_index,100.0,178.58,93.18
2025-11-29 00:17:27,hand_gesture_norm_model.pkl,Left,02_l,79.95,87.05,85.01
2025-11-29 00:17:28,hand_gesture_norm_model.pkl,Left,02_l,79.99,177.0,90.9
2025-11-29 00:17:28,hand_gesture_norm_model.pkl,Left,02_l,59.99,191.8,106.84
2025-11-29 00:17:28,hand_gesture_norm_model.pkl,Left,06_index,60.01,192.08,94.03
2025-11-29 00:17:28,hand_gesture_norm_model.pkl,Left,06_index,80.0,180.04,93.04
2025-11-29 00:17:28,hand_gesture_norm_model.pkl,Left,06_index,100.0,174.13,93.08
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,06_index,100.0,182.96,98.25
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,06_index,80.0,170.48,89.95
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,06_index,60.0,188.1,104.79
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,09_c,58.31,183.28,95.13
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,09_c,78.3,190.78,102.74
2025-11-29 00:17:29,hand_gesture_norm_model.pkl,Left,09_c,98.28,181.18,93.9
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Left,09_c,99.94,175.52,93.1
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Left,09_c,99.94,170.72,87.6
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Left,09_c,99.95,183.27,102.05
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Right,06_index,80.0,202.54,92.73
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Left,02_l,59.96,94.16,92.13
2025-11-29 00:17:30,hand_gesture_norm_model.pkl,Right,06_index,60.0,180.67,98.37
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Left,02_l,39.97,88.77,87.77
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Right,04_fist_moved,59.99,172.8,90.45
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Left,09_c,59.91,89.9,88.9
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Right,04_fist_moved,79.99,184.63,99.29
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Left,09_c,79.9,103.38,101.4
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Right,04_fist_moved,80.01,188.28,93.83
2025-11-29 00:17:31,hand_gesture_norm_model.pkl,Left,09_c,79.9,96.3,94.31
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,09_c,79.96,207.97,121.9
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,09_c,59.98,174.18,89.13
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,03_fist,60.0,173.74,92.4
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,03_fist,80.0,180.83,97.92
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,03_fist,100.0,187.45,99.99
2025-11-29 00:17:32,hand_gesture_norm_model.pkl,Left,03_fist,100.0,183.77,97.82
2025-11-29 00:17:33,hand_gesture_norm_model.pkl,Left,03_fist,100.0,173.2,92.36
2025-11-29 00:17:33,hand_gesture_norm_model.pkl,Left,03_fist,100.0,207.98,112.09
2025-11-29 00:17:33,hand_gesture_norm_model.pkl,Left,03_fist,80.0,362.92,100.87
2025-11-30 16:57:24,hand_gesture_norm_model.pkl,Left,10_down,97.11,85707.18,482.98
2025-11-30 16:57:25,hand_gesture_norm_model.pkl,Left,01_palm,51.33,240.01,101.91
2025-11-30 16:57:25,hand_gesture_norm_model.pkl,Left,01_palm,67.55,195.7,106.77
2025-11-30 16:57:25,hand_gesture_norm_model.pkl,Left,01_palm,75.66,199.09,112.65
2025-11-30 16:57:25,hand_gesture_norm_model.pkl,Left,01_palm,80.52,194.98,97.9
2025-11-30 16:57:25,hand_gesture_norm_model.pkl,Left,01_palm,99.98,210.27,102.13
2025-11-30 16:57:26,hand_gesture_norm_model.pkl,Left,01_palm,99.98,194.7,113.56
2025-11-30 16:57:26,hand_gesture_norm_model.pkl,Left,01_palm,99.98,189.8,95.21
2025-11-30 16:57:26,hand_gesture_norm_model.pkl,Left,01_palm,99.98,239.38,129.9
2025-11-30 16:57:26,hand_gesture_norm_model.pkl,Left,01_palm,99.98,183.16,100.59
2025-11-30 16:57:26,hand_gesture_norm_model.pkl,Left,01_palm,99.98,211.29,122.81
2025-11-30 16:57:27,hand_gesture_norm_model.pkl,Left,01_palm,99.98,175.49,95.75
2025-11-30 16:57:27,hand_gesture_norm_model.pkl,Left,01_palm,99.99,210.95,123.78
2025-11-30 16:57:27,hand_gesture_norm_model.pkl,Left,01_palm,99.99,207.47,116.27
2025-11-30 16:57:27,hand_gesture_norm_model.pkl,Left,01_palm,99.98,176.96,95.33
2025-11-30 16:57:27,hand_gesture_norm_model.pkl,Left,01_palm,99.98,172.64,93.72
2025-11-30 16:57:28,hand_gesture_norm_model.pkl,Left,01_palm,99.99,202.88,106.85
2025-11-30 16:57:28,hand_gesture_norm_model.pkl,Left,01_palm,99.98,242.17,144.79
2025-11-30 16:57:28,hand_gesture_norm_model.pkl,Left,01_palm,99.99,176.1,96.39
2025-11-30 16:57:28,hand_gesture_norm_model.pkl,Left,01_palm,99.99,194.71,93.61
2025-11-30 16:57:28,hand_gesture_norm_model.pkl,Left,01_palm,99.99,176.48,97.07
2025-11-30 16:57:29,hand_gesture_norm_model.pkl,Left,01_palm,99.99,171.68,90.75
2025-11-30 16:57:29,hand_gesture_norm_model.pkl,Left,01_palm,99.99,168.57,86.41
2025-11-30 16:57:29,hand_gesture_norm_model.pkl,Left,01_palm,99.99,180.55,95.75
2025-11-30 16:57:29,hand_gesture_norm_model.pkl,Left,01_palm,99.99,175.58,88.34
2025-11-30 16:57:29,hand_gesture_norm_model.pkl,Left,01_palm,99.99,197.52,103.05
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Right,01_palm,99.81,190.89,93.45
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Left,01_palm,99.96,93.37,92.4
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Right,01_palm,50.1,177.82,94.87
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Left,01_palm,99.95,89.27,87.31
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Right,01_palm,66.73,181.56,94.21
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Left,01_palm,99.96,92.87,89.88
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Right,01_palm,75.05,187.2,104.86
2025-11-30 16:57:30,hand_gesture_norm_model.pkl,Left,01_palm,99.96,100.93,96.93
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Right,01_palm,80.03,172.39,90.54
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Left,01_palm,99.96,84.45,82.47
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Right,01_palm,80.07,178.01,95.08
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Left,01_palm,89.54,90.59,88.57
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Right,01_palm,99.98,179.59,95.7
2025-11-30 16:57:31,hand_gesture_norm_model.pkl,Right,01_palm,99.99,184.3,97.15
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,205.65,109.14
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.97,95.94
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,177.81,97.78
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,193.04,111.83
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,181.16,100.9
2025-11-30 16:57:32,hand_gesture_norm_model.pkl,Right,01_palm,99.99,173.23,89.14
2025-11-30 16:57:33,hand_gesture_norm_model.pkl,Right,01_palm,99.99,193.31,102.09
2025-11-30 16:57:33,hand_gesture_norm_model.pkl,Right,01_palm,99.99,169.11,88.72
2025-11-30 16:57:33,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.35,94.02
2025-11-30 16:57:33,hand_gesture_norm_model.pkl,Right,01_palm,99.99,176.05,92.06
2025-11-30 16:57:33,hand_gesture_norm_model.pkl,Right,01_palm,100.0,177.32,94.28
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,100.0,179.85,92.4
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,99.99,208.84,125.03
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,99.99,170.81,91.77
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,99.98,185.37,105.25
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,99.97,177.0,96.17
2025-11-30 16:57:34,hand_gesture_norm_model.pkl,Right,01_palm,99.97,173.11,93.14
2025-11-30 16:57:35,hand_gesture_norm_model.pkl,Right,01_palm,99.97,181.78,96.31
2025-11-30 16:57:35,hand_gesture_norm_model.pkl,Right,01_palm,99.97,214.89,128.0
2025-11-30 16:57:35,hand_gesture_norm_model.pkl,Right,01_palm,99.98,178.29,90.05
2025-11-30 16:57:35,hand_gesture_norm_model.pkl,Right,01_palm,99.99,172.55,90.11
2025-11-30 16:57:35,hand_gesture_norm_model.pkl,Right,01_palm,99.99,174.95,93.77
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.99,164.51,84.64
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.98,182.85,96.16
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.98,192.4,110.87
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.98,177.84,93.69
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.98,172.73,92.6
2025-11-30 16:57:36,hand_gesture_norm_model.pkl,Right,01_palm,99.98,199.58,95.67
2025-11-30 16:57:37,hand_gesture_norm_model.pkl,Right,01_palm,99.97,174.97,97.67
2025-11-30 16:57:37,hand_gesture_norm_model.pkl,Right,01_palm,99.97,178.17,90.64
2025-11-30 16:57:37,hand_gesture_norm_model.pkl,Right,01_palm,99.97,184.11,104.92
2025-11-30 16:57:37,hand_gesture_norm_model.pkl,Right,01_palm,99.98,181.95,96.22
2025-11-30 16:57:37,hand_gesture_norm_model.pkl,Right,01_palm,99.98,177.88,94.99
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.18,95.5
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,204.12,91.49
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,184.93,94.71
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,186.87,105.81
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,182.89,93.81
2025-11-30 16:57:38,hand_gesture_norm_model.pkl,Right,01_palm,99.99,173.68,92.17
2025-11-30 16:57:39,hand_gesture_norm_model.pkl,Right,01_palm,99.99,173.96,92.1
2025-11-30 16:57:39,hand_gesture_norm_model.pkl,Right,01_palm,99.99,201.02,121.98
2025-11-30 16:57:39,hand_gesture_norm_model.pkl,Right,01_palm,99.99,176.83,89.95
2025-11-30 16:57:39,hand_gesture_norm_model.pkl,Right,01_palm,99.99,181.69,99.66
2025-11-30 16:57:39,hand_gesture_norm_model.pkl,Right,01_palm,99.99,179.76,88.68
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,174.85,92.43
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,174.93,92.27
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,186.44,99.66
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,184.82,96.13
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,183.17,100.92
2025-11-30 16:57:40,hand_gesture_norm_model.pkl,Right,01_palm,99.99,183.84,93.22
2025-11-30 16:57:41,hand_gesture_norm_model.pkl,Right,01_palm,99.99,199.03,119.96
2025-11-30 16:57:41,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.17,94.79
2025-11-30 16:57:41,hand_gesture_norm_model.pkl,Right,01_palm,99.99,171.06,92.02
2025-11-30 16:57:41,hand_gesture_norm_model.pkl,Right,01_palm,99.99,183.67,99.5
2025-11-30 16:57:41,hand_gesture_norm_model.pkl,Right,01_palm,99.99,174.96,92.93
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,192.42,94.24
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.07,91.83
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.88,97.18
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,178.3,99.05
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,184.66,94.6
2025-11-30 16:57:42,hand_gesture_norm_model.pkl,Right,01_palm,99.99,171.02,92.21
2025-11-30 16:57:43,hand_gesture_norm_model.pkl,Right,01_palm,99.99,213.03,107.92
2025-11-30 16:57:43,hand_gesture_norm_model.pkl,Right,01_palm,99.99,197.96,109.43
2025-11-30 16:57:43,hand_gesture_norm_model.pkl,Right,01_palm,99.99,170.96,88.14
2025-11-30 16:57:43,hand_gesture_norm_model.pkl,Right,01_palm,99.99,174.01,91.84
2025-11-30 16:57:43,hand_gesture_norm_model.pkl,Right,01_palm,99.99,187.99,99.36
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,172.0,89.62
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,189.47,97.22
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,173.2,93.45
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.84,94.83
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,170.89,91.94
2025-11-30 16:57:44,hand_gesture_norm_model.pkl,Right,01_palm,99.99,177.65,95.97
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,171.88,91.18
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,192.5,104.45
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.97,93.39
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,164.87,83.49
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.88,94.49
2025-11-30 16:57:45,hand_gesture_norm_model.pkl,Right,01_palm,99.99,181.6,95.42
2025-11-30 16:57:46,hand_gesture_norm_model.pkl,Right,01_palm,99.98,172.97,91.16
2025-11-30 16:57:46,hand_gesture_norm_model.pkl,Right,01_palm,99.98,200.84,115.33
2025-11-30 16:57:46,hand_gesture_norm_model.pkl,Right,01_palm,99.98,173.7,92.0
2025-11-30 16:57:46,hand_gesture_norm_model.pkl,Right,01_palm,99.98,175.63,94.85
2025-11-30 16:57:46,hand_gesture_norm_model.pkl,Right,01_palm,99.99,178.16,96.25
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.99,178.72,97.55
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.99,177.2,90.97
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.99,187.68,105.87
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.99,180.06,93.54
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.99,175.81,94.47
2025-11-30 16:57:47,hand_gesture_norm_model.pkl,Right,01_palm,99.98,170.01,89.33
2025-11-30 16:57:48,hand_gesture_norm_model.pkl,Right,01_palm,99.98,173.65,95.97
2025-11-30 16:57:48,hand_gesture_norm_model.pkl,Right,01_palm,99.97,182.64,94.52
2025-11-30 16:57:48,hand_gesture_norm_model.pkl,Right,01_palm,99.97,177.45,96.97
2025-11-30 16:57:48,hand_gesture_norm_model.pkl,Right,01_palm,99.97,176.69,86.92
2025-11-30 16:57:48,hand_gesture_norm_model.pkl,Right,01_palm,99.97,183.97,93.45
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,172.14,93.3
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,175.18,91.58
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,184.89,97.42
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,221.11,140.74
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,191.03,100.12
2025-11-30 16:57:49,hand_gesture_norm_model.pkl,Right,01_palm,99.98,173.83,94.66
2025-11-30 16:57:50,hand_gesture_norm_model.pkl,Right,01_palm,99.98,212.14,116.97
2025-11-30 16:57:50,hand_gesture_norm_model.pkl,Right,01_palm,99.99,216.17,125.33
2025-11-30 16:57:50,hand_gesture_norm_model.pkl,Right,01_palm,99.99,204.43,89.4
2025-11-30 16:57:50,hand_gesture_norm_model.pkl,Right,01_palm,99.99,214.53,111.35
2025-11-30 16:57:50,hand_gesture_norm_model.pkl,Right,01_palm,99.98,170.28,91.17
2025-11-30 16:57:51,hand_gesture_norm_model.pkl,Right,01_palm,99.98,175.68,94.4
2025-11-30 16:57:52,hand_gesture_norm_model.pkl,Left,01_palm,79.99,1056.42,100.59
2025-11-30 16:57:52,hand_gesture_norm_model.pkl,Left,01_palm,59.99,267.38,101.05
2025-11-30 16:57:52,hand_gesture_norm_model.pkl,Left,04_fist_moved,49.46,203.01,99.05
2025-11-30 16:57:52,hand_gesture_norm_model.pkl,Left,01_palm,69.55,90.89,88.91
2025-11-30 16:57:52,hand_gesture_norm_model.pkl,Left,04_fist_moved,69.46,197.79,123.62
2025-11-30 16:57:53,hand_gesture_norm_model.pkl,Left,04_fist_moved,89.46,188.38,93.24
2025-11-30 16:57:53,hand_gesture_norm_model.pkl,Left,04_fist_moved,79.99,240.16,95.04
